source,review,label
Maxim,tolong dong di perbaiki lagi untuk maps nya saya mau berangkat kerja ada rute yang lebih dekattapi malah otomatis pilih rute terjauhlalu saya sudah blg ke driver nya untuk pilih rute yg lebih dekat dia lebih memilih rute terjauh tolong lah di perbaiki,1
Gojek,gatau kenapa tapi sekarang gojek gak seperti dulu gapernah ada voucher diskon ongkir makin mahal intinyaa udah gak sebagus dulu,1
Gojek,sering di cancel driver tunggu lama stlh itu di cancel kenaikan harga kl driver minta cancel lumayan besar 2x driver minta cancel biaya jd membengkak tolong dong diperbaiki penghitungan kenaikan harga dan driver komitmen dlm ambil penumpang terima kasih,0
Gojek,jadi mahal banget biasanya ke kampus cuma 9k udah make gojek plus baru sekarang jadi 13k padahal udah plus,0
Gojek,kenapa sih chat suka ga bisa di buka udh di pencet chat nya ga mau masuk ke room chat sebel banget mau balas chat driver jd ga bisa,0
Maxim,mantap supir nya pun rama dan baik mobil nya pun bersih dan wagi wak pokok nnya josss x,1
Gojek,bisa di filter lagi ga driver2nya pihak gojek entah mtr atau mobil kalo lagi hujan susah parah tarif naik 50,1
Gojek,ga pernah telat bayar paylater malah di block paylater nya tanpa pemberitahuan terlebih dahulu chat ke gojeknya malah robot yg jawab kecewa bgt udah mending uninstall ajaa,0
Maxim,sejauh ini saya dapat driver yg baik ramah terimakasih untuk para driver maxim atas pengalaman hidup yg sangat berarti skali lagi trimakasih,1
Maxim,sangat bangga dan harga sangat terjangkau buat masyarakat menengah kebawah di bandingkan ojol lain lain top lah,1
Gojek,saya sangat kecewa sekarang pencarian driver mobil xl sangat susah banyak tanya brp orng kalau di jwb 5 langsung minta cancel padhl gocar nya tipe xl,0
Gojek,aku harap penumpang bisa melihat ratingnya di gojek bukan hanya driver yang bis lihat jadi misalnya jika ada penyebab rating jelek penumpang bisa memperbaiki nya,1
Gojek,sangat membantu limit paylatter nya okeh slama kita lancar pembayaran cepet naik limit okeh pokonya,1
Gojek,nyari bokingan lama padahal driver nya lagi pada nongkrong ramean masa kaga ada satupun yang di acc,1
Gojek,uda 4x download apk gojek pas vermuk selalu gagalsmpai bosen q download hapus download hapus smpai 4x mau masuk aja kok susah skli,0
Gojek,drivernya ga jelas selalu minta cancel alasan titik penjemputan jauh kalau saya cancel saya dapet driver makin lama kalau dilanjut drivernya yg minta cancel enakan pake ijo sebelah drivernya jarang cancel dan lebih sabar plus mobilnya bersih app ini mobilnya pada bau rokok,1
Gojek,ini gojek kenapa ya sekarang saya pakai akun baru biasanya suka ada voucher tapi voucher goride sekarang tidak ada tapi giliran saya beralih ke gocar ada 2 voucher tapi pas giliran saya buka voucher ternyata tidak ada voucher apakah bug tolong di perbaiki lahi,0
Gojek,sudah 45 menit saya mesan gocar semuanya tidak bergerak mobilnya saya kehujanan mau bekerja apa memang drivernya begitu tolong di pantau,0
Maxim,aplikasi gak guna jangan didownload ngak sesuai aplikasinya saya mau mencari tujuan ngak keluar sama sekali tidak jelas alamatnya,0
Gojek,tolong diperbaiki maps nya sekarang sering tdk sesuai titik lokasi jauh pula akibatnya sering debat ama driver,1
Gojek,gojek tolong perbaiki dong saya heran banget saya udah cancel ojek malah dikasih makin jauh lokasinya kan heran orang mau kemana mana gak bisa ngendelin gojek,1
Gojek,bagus hanya saja kadang dapat driver yang ugalugalanaku sampai jatuh tp gak ada tanggung jawabnyadan dpt juga yg agak kurang baikduduk nya mepet2 saya sampai mau jatuh untung aja jaraknya dekat kepala ku sampai sekarang masih sakitsaya cs dari wilayah sidoarjo,1
Gojek,pengen kasih bintang 1 kalau ada driver yang masih menuju lokasi jemput tapi di aplikasi sudah bersama penumpang ga di briefing dulu gitu para driver nya,1
Gojek,khusus driver gocar susah setengah mati kalo tarif murah sering di batalin buat apa lu jadi mitra,1
Maxim,baik sekali drivernya ramah tidak sombong sangat membantu terimakasih banyak ya pak semoga kebaikannya di balas oleh allah,1
Gojek,tolong lah di update yg bener cari lokasi aja selalu ke arah sebaliknya cari driver berjam jam sampe di cancel mulu mendadak sama driver nya pelayanan nya buruk sekali aplikasi ini,0
Gojek,dulu sempet hapus gojek sekarang setelah download gojek susah masuk karena harus verifikasi wajah udah nyoba banyak kali tetep gabisa soalnya dulu waktu hapus gojek belum verifikasi wajah minta tolong ya karena saya mau pake gojek secepatnya,0
Maxim,pengemudi khofifatus sholihah dengan motorcycle warna putih nopol s3878or selamat menikmati perjalanan anda rating 400 pengemudi khofifatus sholihah dengan motorcycle warna putih nopol s3878or selamat menikmati perjalanan anda rating 400,0
Gojek,gojek tolong buat fitur memberi tip ke driver saya kemarin mau memberi tip ga sengaja keluar terus gabisa ngasih tip lagi,1
Gojek,apknya bagus cuman ini ada saran dari saya tolong adain fitur ganti ratingbintang saya pernah salah kasih rating karena hp error padahal mau kasih bintang 5 kasian drivernya,1
Gojek,tolong diperbaiki lagi untuk driver nya biar kita nunggu engga terlalu lama karna driver tidak tahu jalan nya,1
Maxim,kak bagaimana cara daftar maxim audah berulang kali di daftar lewat pesan telpn bahkan pake kode perfikasi tetap tdk bisa,0
Gojek,membantu utk transportasi lbh cepat mudah semoga lbh sering utk hrg discpromo jg keamanan attitude drivernya spy ttp baik tdk mengendor sukses,1
Gojek,banyak diskon dan promo menarik yang cocok di saku pelajarmahasiswa saya sangat terbantu menuju lokasi magang terima kasih gojek,1
Gojek,suka bngt pake apk ini hanya saja pasti di pihak gojek sudah ada data mobil atau motor driver tolong jika pelanggan pesan comfort atau xl ya yg beneran jangan malah dikasih yang ga sesuai atau yg kecil sedikit kecewa tentang ini,0
Gojek,dengan adanya gojeksaya khususnyasangat terbantu kalau lg malas keluar rmhsmg pelayanannya trus ditingkatkandari baik menjadi lbh baik lgmaksh gojek,1
Gojek,membantu perjalanan dan banyak promo nya semoga semakin banyak terus promonya tapi tetap tidak merugikan driver,1
Gojek,sudah pesen 2 kali dan nunggu berjamjam tidak bisa dicancel setelah nunggu lama banget gojek baru tercancel secara otomatis tanpa bisa konfirmasi ke cs melalui aplikasi nya,0
Gojek,makin kesini makin jelek driver suka telat yang harus nya dateng jam 605 tp belum jalan anak sekolah dibikin telattt muluu belagu bgt ujan dikit sepi bgt gada yg ambil kalo kaya gitu mah skrg pindah ke grab atau maxxim,1
Maxim,aplikasi tidak d sertai laporan darurat sehingga sulit untuk melakukan pengadun atas tindakan pelanggaran yg mungkin di lakukan driver2 nakal,0
Gojek,gw sangat kecewa dgn banyak nya driver gocar pd sombong di saat hujan deras mereka malah nolak rejeki klw lo gk mw narik matiin aja hp lo byutusan langit,1
Maxim,susah buat ketemu driver sering salah alamat kalo di tempat baru lebih bagus kalo ada fitur kameranya dev,1
Gojek,kenapa ya saya kalo pesen selalu di cancle sampe 5x loh udah buru buru tolong ya ini gojek,0
Maxim,rata2 driver tidak ramah selalu menggunakan kata2 gk sopan terhadap costumer emosi habis saya tolong di optimalkan lagi pelayanan nya ganti driver nya driver mana coba kasar ke costumer nya tolong bgt biasakan sopan sama costumer inget itu,1
Gojek,download susah banget apk gojek padahal dapat membantu dan meringankan masyarakat karna tidak ada kendaraan terus menggunakan jasa layananan online ini gojek perbaiki lagi yang punyak aplikasi gojek,1
Gojek,tolong mas mba nya bagian operator aplikasi gojek saya minta kalau mencari driver itu yg cepet karna kalau pesan gojek pas lagi buru2 itu biasanya lama tolong diperbaiki lagi,1
Gojek,2 kali pesen nunggu 2 jam lebih gak dapet driver pas mau di batalin malah di tolak sama gojeknya maksud nyaa apaahh yaaaa keburu tengah malem nungguin nyaaaa,0
Gojek,sangat membantudi saat mau pergi kemana2 pas lagi ga ada kendaraan d rumah tarif nya terjangkau,0
Gojek,akun saya tibatiba tidak bisa login ya allah padahal pencarian rezeki saya hanya digojek ini udah berjuang membangun nama gojek ini sampai sukses,0
Gojek,udh lama bgt sampenya pdhal deket eh drivernya ngluh ongkos 5rb doank pdhal saya bayar full umr naik driver masa cuma 5rban,1
Gojek,makin update makin parah sampai gak bisa lihat gojek nya sudah jalan apa belum atau sampai mana tolong perbaiki lagi,0
Gojek,maaf apakah ada yg mengalami kendala yg sama dg saya terkadang saya gak bs klik unt membuka chat dan telp dr gojek tidak berdering apakah krn gangguan sinyal atau bagaimana,0
Maxim,anugerah dewantoro trima kasih banyak ya mas sangat membantu banget tahu banget rutenya pelayanan ramah good job mugi gusti tansyah maringi rejeki lancar ksehatan juga keselamatan aamiin,1
Maxim,terimakasih pak semoga sehat dan di lancarkan rezekinyaa amiinn sangat bagus musik yg bagus pengemudi dengan hati hati pengemudi sopan tiba dengan cepat bersih rapi,1
Maxim,tolong pemilihan driver nya lebih diseleksi lagi laah orang tua atau aki kalo bisa dihold dulu udah 2x ngalamin dapet orang tua jalanya lelet ngantukan kagetan pula,0
Gojek,ketika pas tidak ada kendaraan pribadi gojek memudahkan transportasi ke tempat tujuan dg cepat terimakasih gojek,0
Gojek,oi minimal klo udh boking gocar atau grab klo di waktu hujan itu cepat dapat lah apalgi di pagi jam 3 lama bgt dapat nya mana dpt nya jauh pda gamau kesel bgt gw,1
Gojek,sudah 2 kali pesan gocar alamat tujuan dari aplikasi tidak sesuai dengan yang saya pesan setelah saya edit alamat tujuannya ongkosnya naik lebih dari 2 kali lipat,0
Gojek,kalau tidak pakai promo ongkos masih kemahalan buat customerdan terlalu rendah yg di terima driver tolong kebijakan biar saling menguntungkan,1
Gojek,kenapa sekarang makin sulit customer wajib vermuk kamera saya rusak gmn cara makai apk nya sangat kecewa,1
Gojek,sekarang susah banget dapet driver mereka terlalu pilih pilih males pdhl saya selalu kasih tips udah bertahun tahun pake skrg kesel banget drivernya kalo gamau pick up yaudah langsung cancel aja jngn dibiarin kita nunggu lama lama gak gerak gerak gak mau konfirmasi juga,1
Maxim,driver buruktarif tidak sesuai suruh tambah ongkosnya mending gak usah installmurah hanya diaplikasi real nya driver minta tambah,1
Gojek,pesan gocar sampe berjam nggak ada yang mau padahal banyak driver di sekitar apa mungkin karna argo kecil jadi pada ga mau ambil kecewa aja sih sama apps ini bukannya memudahkan tapi malah gajelas,1
Gojek,sering pakai gojek malah makin mahal gmn sih ini pakai diskon bukan nya murah malah naik harga hadeh,1
Gojek,boking dari pukul 3 sampe pukul 5 tidak dapat driverkenapa kalo boking sekarang lamadan sampe berkali kalimuncul keterangan wadidaw kebanyakan pencetpadahal kami tidak mencetmohon dimudahkan kembali,0
Gojek,saya sebagai customer lama2 kecewa sama ini aplikasimau pakai layanannya jadi segan kasianan ke driver saya pakai tarif normal tapi ini kenapa ke driver hanya dapat uangnya 45 dari yang saya bayar,1
Gojek,pelayanan aplikasi nya buruk bgt selalu dicariin driver dari titik yg sangat jauh padahal dket titik jemput banyak tolong deh di bnerin lagi kinerjanya jgn ky orang amatiran baru kemarin bikin aplikasi deh,1
Gojek,aplikasi mau untung besar saya byar normal driver di kasih gocengoia klo pilih it tolong jgn ya magang yamau untung bnyak sring eror sistem,1
Gojek,kebanyakan di cancel rata rata gojek ad yg ngebales chat tpi ujung ujungnya ttp di cancel setelah 35 menit buang waktu,0
Gojek,gojek lagi ngeruk keuntungan pelanggan bayar 15rb driver terima cuma 5rb astaga gojek pantrs drivermu pada ngeluh semua aplikasi meres tenaga org lama2 habis pelanggan mu gojek,1
Maxim,driver nya ngga taat aturan lalu lintas udah tau macet eh dia nyelonong hampir nabrak orang dikasih tau malah marah aneh,1
Gojek,update peta nya bagus kl ada peeubahan lgsg di apdet peta nya drpd app sebelah cmn promo nya kurang ya terus diperbaiki ya gojek,1
Maxim,driver mobilnya sombongsombong semua kecuali dinaikin harganya baru mau kalau memang niatnya ga mau sesuai aplikasi ga usah make maxim,1
Maxim,kami driver tersiksa udah bayaran kecil salah penumpang dan penumpang laporin yg gak2 kami yang kena pbo aplikasi teraneh setidaknya ikutinlah gojek shoope lebih menjaga mitranya,1
Maxim,ekonomis untuk aplikasi maxim penumpang maps nya masih kurang kumplit jadi untuk menentukan titik masih agak susah,1
Gojek,kebiasaan banget ini gojek tiap bru ujan selalu susah cari driver berkali ga dapet mana lamaaaaa bangettt pdhl ujan aja ga besar amat dan ud berenti beginiii bagian dapet driver jauhhh,1
Maxim,aku suka sama bapa nya lemah lembut sopan baik banget enak bawa motor nya pelan gitu thee besttt buat bapa semoga dapet menumpang banyak semoga lancar rezeki nya aamiin,1
Gojek,smua psaing mu itu ga perna naikin tarif pas hari penting cntoh hari raya dan hari besar ca elu doang jek yg ga waras mntang2 hari besar tarif naik seenak jidat dikira cust lo tu orang bduit smua apa gmn b1 utk apk ampas,1
Gojek,menurut pendapat subyektif kami pihak pengelola app ini memperlakukan kami dgn diskriminatif dan tdk memberika pelayanan yg terbaik seprti costumer lain semoga masukan ini dpt menjadikan bahan evaluasi demi kemajuan app ini semoga driver dan costumer yg membaca ini selalu sehat dan sukses,1
Maxim,sangat tidak worth it masa iya sudah siang driver nya tidak ada kembalian uang dan ada yang tidak menggunakan seragam maxim saya kecewa sudah berkali kali kena di maxim ini,1
Gojek,depan kantor aja pendaftaran driver ditutup ternyata eh ternyata tetep aja masih buka pendaftaran dengan alasan opang grab vip dll kantor jangan hanya mau di perhatikan tapi driver jga sebagai mitra harus di perhatikan udah tarif nya murah suspend pm tanpa pemberitahuan kepada driver,0
Gojek,gojek kalau mau drivernya ngebahagian keluarganya jangan cuma suruh customer kasih tips dong tapi jangan gede gede potongannya pantes banyak driver minta bayaran offline,1
Gojek,aplikasi nya curang kami kaseh ongkos mahal 18000 kedrivernya cuma dapet 5000 kasian sekali para drivernya,1
Gojek,kalau semisalnya gocar gabisa tuh jangan diterima cobaudah nunggu hampir sejam gocarnya diem aja ga gerakudah beberapa kali pesen diterima ga gerak gerak aneh,0
Gojek,titik perjalanan lemot di map nya jd sulit melihat lokasi supirnya udah sampai dimana pdhl sudah di update ke versi terbaru tapi msh lemot aplikasinya tolong diperbaiki lagi,0
Gojek,licik banget notifnya ga bisa matiin notif promo cuma pengin terima notif perjalanan pilihannya cuma nyalain atau matiin semua notif di settingnya 2 bintang lagi untuk setelah ada kategorisasi notif yang jelas,1
Gojek,saya melakukan penarikan udah lebih dari 6 hari dana saya belum masuk setelah di telfn csnya malah disuruh email udah di email tapi ga ada balasan bagaimana pihak gojek tolong di baca yaa kalo masalah kecil aja ga bisa di tanggapin pelanggan bisa beralih,0
Gojek,sangat membantucepat penanganannya dan perbaikan saat ada ulasan jelekdraiver ramah dan baik meskipun agak lama mencari driverjarang ada promo untuk goride tapi tetap gojek pilihanku sukses trus untuk gojek,1
Gojek,agak kecewa nih sama gojek gojek kenapa sih setiap pas lagi hujan trs pesen grap kenapa banyak yang cancel klo gak minta cancel dengan alasan kejauhan rute penjemputan tolong dong gojek,1
Gojek,saya pernah pakai aplikasi gojek ini kamu juga bisa download aplikasi gojek ini bisa di play store dan app store,0
Gojek,tolong dihimbau utk para pengemudi gocar jgn merokok di dalam mobil karena bau assp rokok msh tertinggal dan itu sangat mengganggu,1
Gojek,saya memberi bintang 4 karena maps di gojek masih suka tidak bergerak saat driver gojek nya sudah sampai ke tujuan,0
Gojek,sangat mengecewakan gojek di area tuluangagung saat jam 5 soregak ada satu pun yg dapat gojek carmotor,0
Maxim,aplikasi ojol yg memang murah sih menurutkutdk kalah dgn yg laintrus tingkatkan lgklo bs adakan voucher2 dong kaya di ojol2 yg lain,1
Gojek,dear developer gojek kalau nulis deskripsi pada update aplikasi yang bener kaga usah lu bolak balik gitu kalimatnya kalau ga bisa nulis sini ya udah ga usah ditulis lol,1
Gojek,kami pesen satu driver bisa bisa nya sampe banyak driver yg datang kerumah kami kasihan kan driver yg dibatalkan udh gitu ga bisa di cancel lagi,0
Maxim,tolong dong untuk penyedia aplikasi dibenahi maps yg di aplikasi nya biar user dan driver tidak kebingungan masa maps nya diputerin puterin pdahal bisa pakai jalan yang umum dilewati orangorang,0
Gojek,alhamdulilah bpk tukang gojek sangat sopan kenyamanan keselamatan juga di jaga dengan baik terima kasih bpk gojek,1
Maxim,sudah bagus tampilan aplikasinya tapi ada baiknya di tingkatkan terutama pemberitahuan rute perjalanan agar mudah dilihat,1
Gojek,gojek makin kesini makin kurang nyaman drivernya banyak yang kurang ramah terutama pas pesan gocar setiap pesan gocar xl malah dimarahin drivernya karna ada 6 orang padahal fitur xl untuk 46 orang maaf bgt gojek tolong diperhatikan lagi untuk sikap drivernya,0
Maxim,saya sdh mncoba bbrapa x pelayanan cepat hrg murah driver cermat sehingga kami sampe d tujuan tpt waktu,1
Maxim,alhamdulilah selama menggunakan drive dari maxim sy mrasa puas syukran zakalahu namun sayang link blm bs di simpan sperti scara automact,1
Gojek,ada pilihan untuk rubah rute sehingga driver biasanya meminta untuk ubah rute agar harga lebih mahal jika harga tetap meskipun sudah ubah rute driver biasanya kesalmarah tolong untuk dihapus aja pilihan ubah rutenya,1
Gojek,woi gojek kalo mau bikin verifikasi minimal bisa depan belakang lah kamera ini depan doang apa si dulu ga pake verifikasi muka sekarang jadi pake mau bikin protect drivernya masih bisa jual beli account kocak lu gojek,1
Gojek,aplikasi nya berat padahal saya buka aplikasi sosmed atau yang lainnya jaringan lancar tapi klo buka gojek lemot kaya gapunya kuota padahal pake wifi,1
Gojek,setiap pesan gocar mau hemattidak jam malam gk ada yg nerima padahal ada banyak sekitaran daerah saya di stasiun prambanan heran,1
Maxim,pliss maxim driver klo ada motor nya gak layak buat narik jangan di acc orang rata2 naik ojek buat ngejar waktu klo motor nya kaya naek sepeda sama aja boong,1
Gojek,sumpah mapsnya gajelas bgt drivernya keliatan ga jalan padahal dia jalan kasian kalo ada yg tbtb dicancel karena salah paham tlg diperbaiki,1
Gojek,udah pakek gojek hampir 6 taun baru kali ini kecewa tolong gausah di kasih promo aja soalnya driver banyak yang ga mengenakkan kalo kita pakek promo,1
Gojek,gila harga aplikasi sebelah jauh lebih murah dan ramah disini harganya edunn banget diskonnya sedikit padahal udah lama banget pake gojek setia sekali,0
Gojek,sejauh ini belum ketemu driver yg jutek alhamdulillahpesan utk driver yg muslim selalulah diawali dgn bismillahirrahmanirrahimsemoga hasil yg didapat penuh barokah,1
Gojek,saya kasi bintang 1 karna tiba tiba akun saya kena blokir padahal udah ajuin banding katanya karna sering melakukan pembatalan padahal baru bikin akun gojek baru,1
Gojek,aplikasi gojek tolol gua lagi zoomin peta malah balik zoom out gitu aja terus bikin darah orang naik aja udah gitu notif promo gak guna aja dibanyakin tiap hari,0
Maxim,bapaknya ramah baik bgd udh mau bawa kitadari tadi mo klinik bawa yg sakit susah bgd pesen ojol dibatalin trsterima kasih ya pak sudah mau bawa kita disaat kita butuh bgdmaaf cm bs kasih tips sedikitsehat selalu bapak,1
Gojek,oknum driver nya kurang sopan padahal kan saya baru belom terlalu paham harus nya di kasih edukasi bukan malah di katain kasar,1
Gojek,bingung ya sama gojek pakai gojek harus nya bisa lebih cepat dan gak menunggu lama dn harga ny juga semakin naik klo cuaca hujan harus nya driver selalu ready masa menunggu trus sihh harus bisa jadikan solusi penggunan ojol hadehh,1
Gojek,males ngawur email 30 akun keterangan udah dipakai semua padahal gak pernah nyentuh gojek sekalinya login dulu gak pake email malah kepakai email punya orang benerin gak,0
Gojek,gojek mahal skrg gaak asik saya mau pindah ke ojek kompetitor sebelah aja wkwkwkw semakin sering naek goride semakin tidak pernah mendapatkan promo kek dulu payah sekalinya ada promo pake bank wkwkwkw ribet bye gojek aku uninstall yah,1
Maxim,aplikasinya bagustapi drivernya kadang tidak ramahsistem report driver nya pun tidak ada jadi kurang banget lah kelengkapan fitur di aplikasi ini,1
Gojek,saya naik kereta malam sampai palembang sekitar jam 3 setiap datang ke palembang setiap pesan go car selalu di cancel oleh driver kenapa para driver seperti itu ya alasannya ada yg estafet customer la dll,0
Gojek,posisi driver selalu jauhterlalu lama menunggu dan kasihan drivernya karena jemput terlalu jauh driver sering mnta cancel jadinya berkali kali mesankenapa selalu kasih ke driver yg jauh padahal yg dekat juga banyak,0
Gojek,driver sekarang banyak yg minta parkir di karenakan yg di dapat cuma 5rb sedangkan pembeli bayar 14rbsangat di sayangkan,1
Gojek,sejauh ini cukup membantu sekali banyak promonya good lah pernah sekali dimaki2 driver karena menunggu hehehe gpp manusiawi kalo marah2 tp saya tetap pakai gojek kog aman,1
Gojek,bisa gk kalau kita cancel kasih alasan drivernya gk jalan jangan harganya jadi naikwong drivernya yg gk mau jalan di chat jg gk dibales knp jdi di kita harganya naik jauh,1
Gojek,kecewa berat baru aja make gojek seneng awal dpet voucher diskon eh taunya malah tiba ilang vouchernya udh gitu ditolak laporannya goodbye,1
Gojek,mantaf smpe ga ngantuk nemenin ngbrol smngat trus cri cuan y pak supir sehat sll berkah selamat,1
Maxim,aplikasi sampah driver nya urakan tidak ada perlindungan untuk konsumen penipuan argo driver muter2 ga jelas padahal rute cepat ada sengaja supaya biaya mahal mau di report tapi manajemen ribet sangat tidak praktis kalo bisa bintang 0,1
Gojek,aplikasi yang bagus pernah ngalamin salah tf 110rb ke driver gojek tp csnya mau bantu sampai dana kembali ke saya potongan gocar nya juga banyak aplikasi yang sangat membantu recommended lahh,0
Gojek,bagus dan di tingkatkan lagi seperti kebersihan dan helm untuk penumpang nya lebih di perhatikan lagi kebersihan nya tks,1
Gojek,sering terjadi sistem eror dan merugikan costumer sering terkendala sinyal nya tidak baik padahal sinyal menggunakan aplikasi lain berjalan lancar,0
Maxim,driver maxim di tempat saya banyak tidak pakai atribut jadi raguu apakah drivernya sesuai di app atau tidak tolong dipantau di area parepare sulawesi selatan,1
Gojek,tolong fitur pencarian drivernya segera diperbaiki setiap kali memesan selalu saja dapat driver yang lokasinya terlampau jauh padahal dilokasi pemesanan banyak sekali driver yang lebih dekat tapi selalu saja malah dapet driver yang kejauhan,1
Gojek,mau bayar cicilan paylaterpinjam jadi gabisa karena app nya kebanyakan fitur jadi berat dari dulu selalu problematik sistem nya gojek,1
Gojek,ini driver gocar belagu amat yaaa najeng di cancel muluuu kejauhan lah macetlahh ini lah itulah tolong dong dipilih drivernya yang mau kerja jangan cuma nyari trip jauh aja susah amattt nyari driver berkali di cancel belagu bangt najs,1
Gojek,gojek ini seperti nya ingin memeras rakyat indonesia banyak pengeluhan para driver semoge pemerintahan secepat nya melakukan pengecekan kepasar aplikasi gojek,1
Maxim,maxin sangat ribet menentukan lokasi tidak seperti gojek atau grab sangat kecewa mohon di evaluasi kembali apk maxim,1
Gojek,sangat membantu sgala aktivitas keperluan masyarakat dengan driver yang profesional penuh ramah tamah makasihh sukses terus,1
Gojek,pesen gocar dapet harga 17k dri apl nya kan lumayan tp malah dri drivernya ditolak trusharusnya drivernya jg jgan milih lah sini jg dapet harga promo kan dri aplnya bukan permintaan kita tolong gojek masukannya trims,1
Gojek,apalah para driver jutek banget judes sama cs parahnya lagi sampe ada yg maksa minta tips yg tadinya niat mau ngasih tips tapi dengan sikap drivernya begitu jadi males tolong dong drivernya di tegur terutama di wilayah cirebon,1
Maxim,aplikasi mantap krna aplikasi ini transportasi ku jdi lbih mudahtrima ksih saya ucapkan kpd pihak maxim,1
Gojek,sedih tiba tiba gak bisa di pake aplikasi nya karena terdeteksi pemakaian yg tidak biasa alasannya ga jelas kurang terperinci padahal selama ini gojek sangat membantu,1
Gojek,aplikasi sialan cari driver susah di cancel terus padahal jemputnya orang sakit parah gak ada fitur ngelaporin driver yg cancel apa,1
Gojek,bagus aplikasinya driver goride selalu bagus pelayanannya cuma minus driver mobilnya aja kebanyakan kayak minus attitude,1
Maxim,info untuk management maxim untuk driver pakai aplikasasi yang mana yaa di playstore ada maxim driver dan taxsee driver mohon petunjuk,0
Gojek,drivernya bagus ramah dan cepat cuma hampir 5 hari saya ga pakai karena tidak bisa masuk akun karena alasan jaringan pdhl jaringan saya lancar gojek tolong perbaiki aplikasinya yah terimakasih,0
Maxim,nunggu driver lama kendaran tidak terawat nomor polisi juga sudah lama mati atribut udah kayak baju pengemis driver nya juga beda tidak patuh rambu lalulitas di perempatan dan suka ngebut mantan pembalap liar yaa driver nya sngat tidak mngutamakn keamanan dan knyamanan pelanggan,1
Gojek,saya suka aplikasi gojekdengan aplikasi gojek saya bisa memesan apa saja yang saya mau terimakasih gojek sudah hadir di hidupku,1
Gojek,biasanya sering dan enjoy pake gojekganti hp terus mau masuk akun tapi lupa goto pin caranya ribet benerharus pake foto dllmaaf tapi kurang praktis gitu saya jadi bingung gmna cara buat ngeganti goto pin buat bisa masuk akun,1
Gojek,ya ampun mau pesan gojek malah di suruh menunggu 60 menit karena terjadi banyak percobaan login,0
Maxim,aneh sama ojol maxim jd double pembayaran tdny pake kasprolalu akhirny berpindah jadi tunai saya cek kaspro saya berkurang,0
Gojek,sistem aplikasinya seperti makin lama makin gak bagus pencarian drivernya kenapa harus yang jauhjauh dan gak efisien,1
Maxim,selama menggunakan maxim aman dan lancar driver juga ramah dan asik di ajak ngobrol meski saya juga jarang ngomong hehehhe harga juga lebih terjangkau dr platform transportasi lain good job maxim,1
Maxim,tolong dihapus aja waktu tunggu berbayar nya soalnya ga nunggu juga dibuat berbayar sama drivernya di jalan sejam dari 71 bayar 100 rb parah sih munurutku nama driver nya harrys pratama teguh di serang banten kerjanya ciruas,0
Maxim,saya senang dengan pelayanan maxim ojek online semoga harganya tetap terjangkau dan tetap mempertahankan kepercayaan dan kualitas pelayanan yg baik,1
Maxim,driver maxim pada jorok udh sesuai titik bilang ny gk sesuai titik giliran dikasih tau aplikasi customer mla driver nya diem,1
Maxim,najiss engga lagi deh pake maxim titik penjemputan di cilangkap depok tuhuan kramat jati jaktim bisa bisanya driver gak tau jalan nyasar sampe mall cibinong,1
Gojek,waktu di aplikasi sering tidak sesuai dengan waktu aslinya padahal pakai gojek express tapi lama nya sama dengan gojek reguler,1
Maxim,perusahaan penyengsara driver tolonh driver pindah aja semua le tempat lain dan untuk pelanggan harap segera uinstal app ini jangan pakai lagi,1
Maxim,drivernya parah penumpang disuruh bayar lebih padahal parkir dan tol sudah kami bayar tetap minta lebih dan alasannya buat biaya layanan niatnya pengen agak murah dari sebelah malah justru lebih mahal dari si biru,1
Maxim,saya sangat kecewa dengan driver maxim yang ugalan karna menyetir ugalan apa lagi sampai pukul penumpang sangat kecewa mohon untuk pihak maxim mengurus pada driver yang ugalan agar tidak kejadian seperti saya,1
Gojek,halo gojek bisakah kalian menyediakan verifikasi via gmail karena nomor whaatsap dan sms yang diregistrasikan sudah lama tidak aktif dan pin akun saya juga lupa bisakah kalian membuat metode verifikasi melalui email terimakasih gojek,0
Gojek,butut kasih denda g ngotak sehari doang lupa bayar dendanya 50k mau pada ngebet naik haji ya lu tdinya mau langganan gojek plus lgi tpi haroream mening boikot sekalian,1
Gojek,berangkat kerja waktu hujan okeylah cepat dapat driver lah ini waktu pulang kerja hujannya reda kenapa malah lama banget dpt drivernya nungguin 2 jam nihh min tolong lebih diperhatikan lagi ya min,0
Gojek,halo gojek aplikasi saya tidak bisa dibuka saya sudah menggunakan versi yang terbaru setiap masuk aplikasi selalu keluar tolong bantuannya,0
Gojek,pekerja gojek ini pada bertingkah gk mau klo yg dekat cari uang sepuluh 20 ajh bertingkah banget,1
Gojek,tolong di perbaiki lagi dengan kondisi yang sekarang banyak driver yang susah makan dan penghasilan turun sampai rela tidur di jalan miris banget denger keluh kesah para driver gojek semoga ada kebijakan dengan kondisi sprti ini tidak manusiawi,1
Maxim,terima kasih sudah menyediakan aplikasi ojol yang murah dan membantu serta tidak segan memberi voucher kepada pelanggannya semoga sukses selalu,1
Gojek,udah lama pake gojek pakai gojek harga juga murah ko tapi sayangnya yang harus diperbaiki kalau hujan tolong yg gocar ttp bisa terus kecantol kalau pakai goride oke bangett karna lebih praktis cepet bngt gtu nyantol ke customer mana dapat driver yang baik ramah semua,1
